country,year,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
ABW,1993.0,20.128705952028426,8.142302797744897,14936.8272187795,260,166722,72504,8,0,0
ABW,1994.0,20.128705952028426,8.142302797744897,16241.0465209443,260,166722,76700,8,0,0
ABW,1995.0,20.128705952028426,7.4697475225,16439.3563609282,140,166722,80324,8,0,0
ABW,1996.0,20.128705952028426,8.142302797744897,16586.0684357542,160,166722,83200,8,0,0
ABW,1997.0,20.128705952028426,8.142302797744897,17927.7496352086,205,166722,85451,8,0,0
ABW,1998.0,20.128705952028426,8.142302797744897,19078.3431907515,182,166722,87277,8,0,0
ABW,1999.0,20.128705952028426,2.2469637902,19356.2033894901,175,166722,89005,8,0,0
ABW,2000.0,20.128705952028426,8.142302797744897,20620.7006259175,163,166722,90853,8,0,0
ABW,2001.0,20.128705952028426,4.3060758731,20669.0319688645,163,166722,92898,8,0,0
ABW,2002.0,20.128705952028426,5.2636011454,20436.8871286309,163,166722,94992,8,0,0
ABW,2003.0,20.128705952028426,4.1230312526,20833.7616116694,160,166722,97017,8,0,0
ABW,2004.0,20.128705952028426,2.0254395204,22569.9749851801,162,166722,98737,8,0,0
ABW,2005.0,20.128705952028426,5.9983204703,23300.0395575696,162,166722,100031,8,0,0
ABW,2006.0,20.128705952028426,4.9588416146,24045.2724833547,145,166722,100834,8,0,0
ABW,2007.0,20.128705952028426,2.9636654614,25835.1326676284,159,166722,101222,8,0,0
ABW,2008.0,20.128705952028426,4.9328150589,27084.7036903653,151,166722,101358,8,0,0
ABW,2009.0,20.128705952028426,3.9427512518,24630.4537141023,163,166722,101455,8,0,0
ABW,2010.0,20.128705952028426,3.9344907294,23512.6025956397,153,166722,101669,8,0,0
ABW,2011.0,20.128705952028426,1.9598236159,24985.9932813737,168,166722,102046,8,0,0
ABW,2012.0,20.128705952028426,3.8999658753,24713.6980451285,138,166722,102560,8,0,0
ABW,2013.0,20.128705952028426,5.8159259439,26189.4355088129,142,166722,103159,8,0,0
ABW,2014.0,20.128705952028426,1.9272278754,26647.938100985,142,166722,103774,8,0,0
ABW,2015.0,20.128705952028426,8.142302797744897,27980.8806952751,142,166722,104341,8,0,0
ABW,2016.0,20.128705952028426,8.142302797744897,28281.35048163,142,166722,104872,8,0,0
ABW,2017.0,20.128705952028426,8.142302797744897,29007.6930034887,726717,166722,105366,8,0,0
ABW,2018.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,105845,8,0,0
ABW,2019.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,106314,8,0,0
AFG,1993.0,20.128705952028426,8.142302797744897,12774.587920828764,1500,45000,15816603,11,0,0
AFG,1994.0,20.128705952028426,8.142302797744897,12774.587920828764,1600,45000,17075727,11,0,0
AFG,1995.0,20.128705952028426,8.142302797744897,12774.587920828764,1600,383000,18110657,11,0,0
AFG,1996.0,20.128705952028426,8.142302797744897,12774.587920828764,1600,429000,18853437,11,0,0
AFG,1997.0,20.128705952028426,8.142302797744897,12774.587920828764,1550,429000,19357126,11,0,0
AFG,1998.0,20.128705952028426,8.142302797744897,12774.587920828764,1500,400000,19737765,11,0,0
AFG,1999.0,20.128705952028426,8.142302797744897,12774.587920828764,1500,400000,20170844,11,0,0
AFG,2000.0,20.128705952028426,8.142302797744897,12774.587920828764,1300,400000,20779953,11,0,0
AFG,2001.0,20.128705952028426,8.142302797744897,12774.587920828764,1250,166722,21606988,11,0,0
AFG,2002.0,20.128705952028426,8.142302797744897,179.426610967229,1350,120000,22600770,11,0,0
AFG,2003.0,20.128705952028426,8.142302797744897,190.683814295088,1350,130000,23680871,11,0,0
AFG,2004.0,20.128705952028426,8.142302797744897,211.382116942655,1450,27000,24726684,11,0,0
AFG,2005.0,2.5,8.142302797744897,242.031284871985,1450,27000,25654277,11,0,0
AFG,2006.0,20.128705952028426,8.142302797744897,263.733691663044,1450,51000,26433049,11,0,0
AFG,2007.0,1.8,8.142302797744897,359.693237501395,2050,51000,27100536,11,0,0
AFG,2008.0,1.5,8.142302797744897,364.6607447985,2050,94000,27722276,10,0,0
AFG,2009.0,1.3,3.9267744953,438.076034406941,2050,255745,28394813,11,0,0
AFG,2010.0,1.4,3.3681096075,543.303041863931,2050,306800,29185507,11,0,0
AFG,2011.0,1.5,4.0873367236,591.162759035926,2050,340350,30117413,11,0,0
AFG,2012.0,8.0,6.2513281666,641.871479157539,2050,338150,31161376,11,0,0
AFG,2013.0,8.0,8.142302797744897,637.165523187024,2050,330650,32269589,11,0,0
AFG,2014.0,12.0,8.142302797744897,613.856689167623,2100,308800,33370794,11,0,0
AFG,2015.0,11.0,9.7839217823,578.466352941708,2150,319400,34413603,11,0,0
AFG,2016.0,15.0,6.5511634561,547.228110150363,2200,323000,35383128,11,0,0
AFG,2017.0,15.0,6.6784014409,556.30200240406,726717,323000,36296400,11,0,0
AFG,2018.0,16.0,6.6555611518,524.162880925404,726717,166722,37172386,11,0,0
AFG,2019.0,16.0,8.142302797744897,502.115486913067,726717,166722,38041754,11,0,0
AGO,1993.0,20.128705952028426,8.142302797744897,441.200673252825,126200,128000,13075049,3,0,0
AGO,1994.0,20.128705952028426,8.142302797744897,328.673294707808,132413,120000,13503747,3,0,0
AGO,1995.0,20.128705952028426,8.142302797744897,397.179450769472,122781,122000,13945206,3,0,0
AGO,1996.0,20.128705952028426,8.142302797744897,522.643807265256,137815,106400,14400719,3,0,0
AGO,1997.0,20.128705952028426,8.142302797744897,514.295223223424,146304,125500,14871570,3,0,0
AGO,1998.0,20.128705952028426,8.142302797744897,423.59366023208,163149,129000,15359601,3,0,0
AGO,1999.0,20.128705952028426,8.142302797744897,387.784316047502,175799,127500,15866869,3,0,0
AGO,2000.0,1.7,8.142302797744897,556.836318086553,239356,117500,16395473,3,0,0
AGO,2001.0,20.128705952028426,8.142302797744897,527.333528536691,254564,145500,16945753,3,0,0
AGO,2002.0,1.7,8.142302797744897,872.494491592841,255494,110000,17519417,3,0,0
AGO,2003.0,1.8,8.142302797744897,982.960899291112,212105,130000,18121479,3,0,0
AGO,2004.0,2.0,8.142302797744897,1255.56404471491,240094,118000,18758145,3,0,0
AGO,2005.0,2.0,8.142302797744897,1902.42234554625,202742,118000,19433602,3,0,0
AGO,2006.0,2.2,8.142302797744897,2599.56646397608,225897,110000,20149901,3,0,0
AGO,2007.0,2.2,8.142302797744897,3121.99563726236,306626,117000,20905363,3,0,0
AGO,2008.0,1.9,8.142302797744897,4080.94140992346,306050,117000,21695634,3,0,0
AGO,2009.0,1.9,8.142302797744897,3122.78076649385,272302,117000,22514281,3,0,0
AGO,2010.0,1.9,8.142302797744897,3587.88379824396,310310,117000,23356246,9,0,0
AGO,2011.0,2.0,4.3557855153,4615.46802807906,342310,117000,24220661,7,0,0
AGO,2012.0,22.0,4.8470751765,5100.09580809767,374310,117000,25107931,7,0,0
AGO,2013.0,23.0,8.142302797744897,5254.88233799616,407057,117000,26015780,7,0,0
AGO,2014.0,19.0,8.142302797744897,5408.41049555432,442389,117000,26941779,7,0,0
AGO,2015.0,15.0,8.142302797744897,4166.97968386501,496104,117000,27884381,7,0,0
AGO,2016.0,18.0,8.142302797744897,3506.07288506966,487145,117000,28842484,7,0,0
AGO,2017.0,19.0,8.142302797744897,4095.81294155857,726717,117000,29816748,7,0,0
AGO,2018.0,19.0,8.142302797744897,3289.64666408633,726717,166722,30809762,7,0,0
AGO,2019.0,26.0,8.142302797744897,2973.59115979868,726717,166722,31825295,6,0,0
ALB,1993.0,20.128705952028426,5.9777240582,367.279225077581,2889,65000,3227287,16,0,0
ALB,1994.0,20.128705952028426,3.5594902047,586.416339644261,2495,65000,3207536,16,0,0
ALB,1995.0,20.128705952028426,8.3201544015,750.604449178826,1720,86500,3187784,16,0,0
ALB,1996.0,20.128705952028426,8.7778774253,1009.97766752106,2449,67500,3168033,16,0,0
ALB,1997.0,20.128705952028426,43.035770339,717.380567391734,1110,67500,3148281,16,0,0
ALB,1998.0,20.128705952028426,21.217096222,813.790263555599,2807,67500,3128530,16,0,0
ALB,1999.0,20.128705952028426,17.036538893,1033.2416930932,3057,67500,3108778,16,0,0
ALB,2000.0,20.128705952028426,4.1863119742,1126.68331762741,3635,67500,3089027,16,0,0
ALB,2001.0,20.128705952028426,7.0294254946,1281.65939343074,3597,40500,3060173,16,0,0
ALB,2002.0,2.5,6.9093843834,1425.12484888368,4516,27000,3051010,16,0,0
ALB,2003.0,2.5,5.3238965663,1846.11881331912,4274,22000,3039616,16,0,0
ALB,2004.0,2.5,4.2191470044,2373.57984371994,6118,21500,3026939,16,0,0
ALB,2005.0,2.4,4.9889691947,2673.78728253113,6473,22500,3011487,16,0,0
ALB,2006.0,2.6,3.1015131793,2972.74326462176,7709,11500,2992547,16,0,0
ALB,2007.0,2.9,3.4607858357,3595.03716321514,7505,14500,2970017,15,0,0
ALB,2008.0,3.4,3.0972300439,4370.54012699014,7365,14500,2947314,13,0,0
ALB,2009.0,3.2,2.8590226044,4114.14011404922,8128,14745,2927519,13,0,0
ALB,2010.0,3.3,4.3079630492,4094.3503344202,7636,14745,2913021,14,0,0
ALB,2011.0,3.1,4.8487315274,4437.14288515077,6827,14750,2905195,13,0,0
ALB,2012.0,33.0,5.3876148686,4247.62998374252,10649,14750,2900401,13,0,0
ALB,2013.0,31.0,4.2702841943,4413.06086120676,11078,8500,2895092,15,0,0
ALB,2014.0,33.0,4.0396270147,4578.6319939825,11476,8500,2889104,17,0,0
ALB,2015.0,36.0,2.214131417,3952.80121524465,9472,8500,2880703,17,0,0
ALB,2016.0,39.0,2.7369477905,4124.05572595352,8835,8500,2876101,15,0,0
ALB,2017.0,38.0,2.0109778588,4531.02080555986,726717,9000,2873457,13,0,0
ALB,2018.0,36.0,2.2894924438,5284.38018438156,726717,166722,2866376,12,0,0
ALB,2019.0,35.0,8.142302797744897,5352.85741103671,726717,166722,2854191,12,0,0
AND,1993.0,20.128705952028426,8.142302797744897,16516.4710272204,726717,166722,60971,8,0,0
AND,1994.0,20.128705952028426,8.142302797744897,16234.8090102012,726717,166722,62677,8,0,0
AND,1995.0,20.128705952028426,8.142302797744897,18461.0648581512,726717,166722,63850,8,0,0
AND,1996.0,20.128705952028426,8.142302797744897,19017.1745902241,726717,166722,64360,8,0,0
AND,1997.0,20.128705952028426,8.142302797744897,18353.0597218473,726717,166722,64327,8,0,0
AND,1998.0,20.128705952028426,8.142302797744897,18894.5214963227,726717,166722,64142,8,0,0
AND,1999.0,20.128705952028426,8.142302797744897,19261.7105038886,726717,166722,64370,8,0,0
AND,2000.0,20.128705952028426,8.142302797744897,21854.2468030614,726717,166722,65390,8,0,0
AND,2001.0,20.128705952028426,8.142302797744897,22971.535535508,726717,166722,67341,8,0,0
AND,2002.0,20.128705952028426,8.142302797744897,25066.8822109807,726717,166722,70049,8,0,0
AND,2003.0,20.128705952028426,8.142302797744897,32271.9639023596,726717,166722,73182,8,0,0
AND,2004.0,20.128705952028426,1.311578616,37969.1749907994,726717,166722,76244,8,0,0
AND,2005.0,20.128705952028426,8.142302797744897,40066.2569185146,726717,166722,78867,8,0,0
AND,2006.0,20.128705952028426,8.142302797744897,42675.8127569297,726717,166722,80993,8,0,0
AND,2007.0,20.128705952028426,0.0,47803.6936075266,726717,166722,82684,8,0,0
AND,2008.0,20.128705952028426,1.1924494103,48718.4968691913,726717,166722,83862,8,0,0
AND,2009.0,20.128705952028426,0.0,43503.1855156769,726717,166722,84463,8,0,0
AND,2010.0,20.128705952028426,0.0,40852.6667774434,726717,166722,84449,8,0,0
AND,2011.0,20.128705952028426,1.1940155938,43335.3288618283,726717,166722,83747,8,0,0
AND,2012.0,20.128705952028426,0.0,38686.4612635075,726717,166722,82427,8,0,0
AND,2013.0,20.128705952028426,0.0,39538.7667220426,726717,166722,80774,8,0,0
AND,2014.0,20.128705952028426,0.0,41303.9293714464,726717,166722,79213,8,0,0
AND,2015.0,20.128705952028426,0.0,35762.523073758,726717,166722,78011,8,0,0
AND,2016.0,20.128705952028426,8.142302797744897,37474.6654057245,726717,166722,77297,8,0,0
AND,2017.0,20.128705952028426,8.142302797744897,38962.8803536703,726717,166722,77001,8,0,0
AND,2018.0,20.128705952028426,8.142302797744897,41793.0552583729,726717,166722,77006,8,0,0
AND,2019.0,20.128705952028426,8.142302797744897,40886.3911648431,726717,166722,77142,8,0,0
ARE,1993.0,20.128705952028426,8.142302797744897,25596.6922747864,99600,55000,2173139,1,0,0
ARE,1994.0,20.128705952028426,8.142302797744897,25847.9261239252,108600,60000,2294385,1,0,0
ARE,1995.0,20.128705952028426,8.142302797744897,27222.0358561647,105884,71000,2415090,1,0,0
ARE,1996.0,20.128705952028426,8.142302797744897,28975.0229000791,107000,65500,2539126,2,0,0
ARE,1997.0,20.128705952028426,8.142302797744897,29512.6637440248,114358,65500,2671362,2,0,0
ARE,1998.0,20.128705952028426,8.142302797744897,26899.601766231,114739,65500,2813214,2,0,0
ARE,1999.0,20.128705952028426,8.142302797744897,28470.8378632746,117607,65500,2966034,2,0,0
ARE,2000.0,20.128705952028426,8.142302797744897,33291.419366353,105456,66000,3134062,2,0,0
ARE,2001.0,20.128705952028426,8.142302797744897,31280.7842785952,112561,66000,3302719,2,0,0
ARE,2002.0,20.128705952028426,8.142302797744897,31567.4737120596,97574,41500,3478777,2,0,0
ARE,2003.0,5.2,1.2123070176,33499.0937513705,97450,50500,3711932,2,0,0
ARE,2004.0,6.1,0.66362268675,36333.2498445266,90570,50000,4068570,3,0,0
ARE,2005.0,6.2,1.2205163569,39365.4339019123,87325,51000,4588225,3,0,0
ARE,2006.0,6.2,0.73582517699,41907.405655968,101013,51000,5300174,2,0,0
ARE,2007.0,5.7,8.142302797744897,41809.516382842,97097,51000,6168838,2,0,0
ARE,2008.0,5.9,8.142302797744897,44498.9342301633,75418,51000,7089487,1,0,0
ARE,2009.0,6.5,8.142302797744897,32024.1816031187,77835,51000,7917372,2,0,0
ARE,2010.0,6.3,0.7836259143,33893.303514039,79808,51000,8549988,2,0,0
ARE,2011.0,6.8,0.57003761578,39194.6766208456,75562,51000,8946777,2,0,0
ARE,2012.0,68.0,0.75479144893,40976.4997112455,73148,51000,9141596,2,0,0
ARE,2013.0,69.0,0.61970613318,42412.6302780364,73780,63000,9197910,2,0,0
ARE,2014.0,70.0,0.66202295548,43751.8388860721,73991,63000,9214175,2,0,0
ARE,2015.0,70.0,0.64774558626,38663.3838066363,73790,63000,9262900,1,0,0
ARE,2016.0,66.0,0.70505476192,38141.8467585492,74240,63000,9360980,1,0,0
ARE,2017.0,71.0,0.4637824877,40644.804043392,726717,63000,9487203,2,0,0
ARE,2018.0,70.0,8.142302797744897,43839.3563491413,726717,166722,9630959,2,0,0
ARE,2019.0,71.0,8.142302797744897,43103.3230583165,726717,166722,9770529,2,0,0
ARG,1993.0,20.128705952028426,8.142302797744897,6969.11808781005,985251,65000,33970111,10,0,0
ARG,1994.0,20.128705952028426,8.142302797744897,7483.13968170844,1000460,69000,34402672,11,0,0
ARG,1995.0,5.24,8.142302797744897,7408.70823818765,1176947,98500,34828170,18,0,0
ARG,1996.0,3.41,8.142302797744897,7721.35454273963,1291387,103700,35246374,17,0,0
ARG,1997.0,2.81,8.142302797744897,8213.12719994479,1390864,104240,35657429,14,0,0
ARG,1998.0,3.0,8.142302797744897,8289.50572933118,1166429,104240,36063459,12,0,0
ARG,1999.0,20.128705952028426,8.142302797744897,7774.73620280001,1088144,101740,36467218,14,0,0
ARG,2000.0,3.5,8.142302797744897,7708.10099605414,923584,102300,36870787,15,0,0
ARG,2001.0,3.5,8.3942211703,7208.3715665121,932421,101300,37275652,17,0,0
ARG,2002.0,2.8,9.4740840412,2593.40415042466,947642,101100,37681749,19,0,0
ARG,2003.0,2.5,7.7898824786,3349.8061244115,911847,102600,38087868,15,0,0
ARG,2004.0,2.5,6.0739941344,4277.72135064389,946694,102000,38491972,13,0,0
ARG,2005.0,2.8,5.6514136093,5109.85132522621,931994,102000,38892931,11,0,0
ARG,2006.0,2.9,5.3728853713,5919.01203707753,1174508,107000,39289878,10,0,0
ARG,2007.0,2.9,5.3900404903,7245.44831728945,988366,107000,39684295,8,0,0
ARG,2008.0,2.9,5.9156451949,9020.87309807194,997783,107000,40080160,7,0,0
ARG,2009.0,2.9,6.5262306799,8225.13717626412,864557,104340,40482788,8,0,0
ARG,2010.0,2.9,5.8294564636,10385.9644319555,814403,104340,40788453,7,0,0
ARG,2011.0,3.0,6.0768872165,12848.8641969705,796501,104350,41261490,7,0,0
ARG,2012.0,35.0,6.341726925,13082.664325572,741018,104350,41733271,7,0,0
ARG,2013.0,34.0,7.2803050637,13080.2547323367,874530,105650,42202935,7,0,0
ARG,2014.0,34.0,7.5707989313,12334.7982453893,833937,105650,42669500,7,0,0
ARG,2015.0,32.0,6.5861232774,13789.060424772,817962,105450,43131966,7,0,0
ARG,2016.0,36.0,6.0333095226,12790.2424732447,758899,105450,43590368,7,0,0
ARG,2017.0,39.0,5.2097151606,14591.8633810541,726717,105000,44044811,8,0,0
ARG,2018.0,40.0,5.3244787387,11683.9496216363,726717,166722,44494502,9,0,0
ARG,2019.0,45.0,8.142302797744897,10006.1489736082,726717,166722,44938712,9,0,0
ARM,1993.0,20.128705952028426,7.9688122099,357.203277745679,4100,21000,3363108,5,0,0
ARM,1994.0,20.128705952028426,4.781244366,400.515238080735,2603,45000,3283667,6,0,0
ARM,1995.0,20.128705952028426,3.6054528122,456.375048663809,1941,61000,3217348,6,0,0
ARM,1996.0,20.128705952028426,3.5982429212,504.058559449916,1230,58400,3168221,9,0,0
ARM,1997.0,20.128705952028426,3.1917463992,523.283068040748,1250,61000,3133089,10,0,0
ARM,1998.0,20.128705952028426,2.9916128686,609.172437516102,1135,54400,3108687,9,0,0
ARM,1999.0,20.128705952028426,2.9135453963,597.432514707894,2033,54400,3089022,11,0,0
ARM,2000.0,2.5,2.9645585398,622.742139063498,2026,42300,3069591,11,0,0
ARM,2001.0,20.128705952028426,2.8845971037,694.42322774468,2197,43000,3050687,10,0,0
ARM,2002.0,20.128705952028426,2.274243435,783.240698647042,1485,45600,3033978,10,0,0
ARM,2003.0,3.0,2.5182757234,930.127321851799,1633,45600,3017932,10,0,0
ARM,2004.0,3.1,2.7660074349,1191.91901957402,1031,49000,3000720,10,0,0
ARM,2005.0,2.9,1.9454848316,1643.7530293611,989,49000,2981269,10,0,0
ARM,2006.0,2.9,2.6704517221,2158.14369710179,1406,47000,2958307,10,0,0
ARM,2007.0,3.0,2.6256429842,3139.27749894333,4715,42000,2932618,9,0,0
ARM,2008.0,2.9,3.336067533,4010.85724255226,5701,42000,2907618,13,0,0
ARM,2009.0,2.7,3.3586164439,2994.34254448509,5859,55570,2888092,18,0,0
ARM,2010.0,2.6,1.9462596018,3218.37270660563,5617,55528,2877319,19,0,0
ARM,2011.0,2.6,2.4682465299,3525.80474671153,7095,55544,2876538,18,0,0
ARM,2012.0,34.0,2.2536273866,3681.8574560431,9711,49100,2884229,17,0,0
ARM,2013.0,36.0,2.1742183944,3838.18580148382,15799,49100,2897584,16,0,0
ARM,2014.0,37.0,2.4721853397,3986.23162376713,18720,49100,2912403,17,0,0
ARM,2015.0,35.0,2.5636126292,3607.29669672271,23270,49100,2925553,18,0,0
ARM,2016.0,33.0,2.9630669037,3591.82927553023,20139,49100,2936146,17,0,0
ARM,2017.0,35.0,2.3770803273,3914.5012684128,726717,49000,2944809,17,0,0
ARM,2018.0,35.0,1.693915557,4220.49027671249,726717,166722,2951776,17,0,0
ARM,2019.0,42.0,8.142302797744897,4622.73349328671,726717,166722,2957731,16,0,0
ASM,1993.0,20.128705952028426,8.142302797744897,12774.587920828764,40,166722,51020,8,0,0
ASM,1994.0,20.128705952028426,8.142302797744897,12774.587920828764,132,166722,52095,8,0,0
ASM,1995.0,20.128705952028426,8.142302797744897,12774.587920828764,176,166722,53161,8,0,0
ASM,1996.0,20.128705952028426,8.142302797744897,12774.587920828764,225,166722,54211,8,0,0
ASM,1997.0,20.128705952028426,8.142302797744897,12774.587920828764,448,166722,55221,8,0,0
ASM,1998.0,20.128705952028426,8.142302797744897,12774.587920828764,610,166722,56171,8,0,0
ASM,1999.0,20.128705952028426,8.142302797744897,12774.587920828764,554,166722,57053,8,0,0
ASM,2000.0,20.128705952028426,8.142302797744897,12774.587920828764,851,166722,57821,8,0,0
ASM,2001.0,20.128705952028426,1.7095185996,12774.587920828764,3677,166722,58494,8,0,0
ASM,2002.0,20.128705952028426,11.848942905,8700.06770480704,6949,166722,59080,8,0,0
ASM,2003.0,20.128705952028426,5.0424405412,8856.54745899435,5099,166722,59504,8,0,0
ASM,2004.0,20.128705952028426,6.7019636754,8578.94472277609,4051,166722,59681,8,0,0
ASM,2005.0,20.128705952028426,10.074382524,8444.98169974145,4029,166722,59562,8,0,0
ASM,2006.0,20.128705952028426,6.7671589775,8391.56106721708,5367,166722,59107,8,0,0
ASM,2007.0,20.128705952028426,1.7132968972,8909.44915617236,6537,166722,58365,8,0,0
ASM,2008.0,20.128705952028426,5.2182988346,9792.66680581646,4442,166722,57492,8,0,0
ASM,2009.0,20.128705952028426,3.5288928099,11961.2582255703,4962,166722,56683,8,0,0
ASM,2010.0,20.128705952028426,8.9151986306,10271.2245225485,5328,166722,56079,8,0,0
ASM,2011.0,20.128705952028426,8.967805578,10294.3022651052,4921,166722,55759,8,0,0
ASM,2012.0,20.128705952028426,3.5926637806,11568.7930012395,6129,166722,55667,8,0,0
ASM,2013.0,20.128705952028426,5.38435307,11505.3937142139,3293,166722,55713,8,0,0
ASM,2014.0,20.128705952028426,5.3772113782,11507.2323493037,2599,166722,55791,8,0,0
ASM,2015.0,20.128705952028426,7.1676880622,11843.3311832581,3177,166722,55812,8,0,0
ASM,2016.0,20.128705952028426,5.3822278835,11696.9555623329,3067,166722,55741,8,0,0
ASM,2017.0,20.128705952028426,8.142302797744897,10823.4448040273,726717,166722,55620,8,0,0
ASM,2018.0,20.128705952028426,8.142302797744897,11466.6907058505,726717,166722,55465,8,0,0
ASM,2019.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,55312,8,0,0
ATG,1993.0,20.128705952028426,6.0811529866,8136.16883983425,1046,166722,65777,8,0,0
ATG,1994.0,20.128705952028426,7.4403654708,8770.75163074508,1095,166722,67204,8,0,0
ATG,1995.0,20.128705952028426,10.193383038,8406.59299171022,1576,200,68670,8,0,0
ATG,1996.0,20.128705952028426,4.2749658003,9030.97529861385,1434,200,70173,8,0,0
ATG,1997.0,20.128705952028426,1.3945639896,9492.03825604026,1639,150,71704,8,0,0
ATG,1998.0,20.128705952028426,8.142302797744897,9940.19163925206,1675,150,73224,8,0,0
ATG,1999.0,20.128705952028426,8.142302797744897,10260.5850219076,1626,200,74674,8,0,0
ATG,2000.0,20.128705952028426,6.5783414685,10920.8426880891,1723,200,76016,8,0,0
ATG,2001.0,20.128705952028426,9.0659482982,10370.6711296076,1797,200,77212,8,0,0
ATG,2002.0,20.128705952028426,6.3858591535,10404.4362134662,2343,200,78295,8,0,0
ATG,2003.0,20.128705952028426,6.3042957471,10789.950959787,2541,200,79300,8,0,0
ATG,2004.0,20.128705952028426,4.9784061633,11446.6384702767,2473,170,80336,8,0,0
ATG,2005.0,20.128705952028426,3.6826986816,12547.6130399103,2948,170,81465,8,0,0
ATG,2006.0,20.128705952028426,13.298676177,13989.7156660433,3044,170,82704,8,0,0
ATG,2007.0,20.128705952028426,20.231110688,15607.0898690088,3042,170,84026,8,0,0
ATG,2008.0,20.128705952028426,18.736679392,16024.3455512142,3389,166722,85397,8,0,0
ATG,2009.0,20.128705952028426,18.445292416,14113.0772600466,2416,170,86746,8,0,0
ATG,2010.0,20.128705952028426,6.8158582301,13049.2570545735,2219,170,88028,8,0,0
ATG,2011.0,20.128705952028426,8.142302797744897,12746.2050243357,3059,180,89253,8,0,0
ATG,2012.0,20.128705952028426,11.061090402,13272.4413293826,5961,180,90409,8,0,0
ATG,2013.0,20.128705952028426,8.142302797744897,12909.7441775006,4616,180,91516,8,0,0
ATG,2014.0,20.128705952028426,8.142302797744897,13501.5809223367,3127,180,92562,8,0,0
ATG,2015.0,20.128705952028426,8.142302797744897,14286.0931598293,3010,180,93566,8,0,0
ATG,2016.0,20.128705952028426,8.142302797744897,15197.6174551735,3010,180,94527,8,0,0
ATG,2017.0,20.128705952028426,8.142302797744897,15383.4151884998,726717,166722,95426,8,0,0
ATG,2018.0,20.128705952028426,8.142302797744897,16726.9808079479,726717,166722,96286,8,0,0
ATG,2019.0,20.128705952028426,8.142302797744897,17790.309306815,726717,166722,97118,8,0,0
AUS,1993.0,20.128705952028426,1.8917003267,17634.2563519674,266979,68000,17667000,10,0,0
AUS,1994.0,20.128705952028426,1.7979016914,18046.0202439789,239526,65000,17855000,9,0,0
AUS,1995.0,8.8,1.978538086,20319.6306283956,250116,57100,18072000,8,0,0
AUS,1996.0,8.6,1.946201921,21861.32550987,245323,58800,18311000,8,0,0
AUS,1997.0,8.86,1.9796374707,23468.5968306374,247004,58400,18517000,8,0,0
AUS,1998.0,8.7,1.7969522506,21318.9641694318,252579,58400,18711000,7,0,0
AUS,1999.0,20.128705952028426,2.0491599322,20533.035061907,268522,56200,18926000,6,0,0
AUS,2000.0,8.3,1.9061225182,21679.2478424147,238126,51600,19153000,6,0,0
AUS,2001.0,8.5,1.8077929526,19490.8611097303,240630,51700,19413000,6,0,0
AUS,2002.0,8.6,1.8864651077,20082.4832672749,246082,50900,19651400,6,0,0
AUS,2003.0,8.8,1.5389191376,23447.0310006717,263343,53600,19895400,5,0,0
AUS,2004.0,8.8,1.3229606511,30430.6764374443,287701,52000,20127400,5,0,0
AUS,2005.0,8.8,1.2835416313,33999.2428575835,293773,53000,20394800,5,0,0
AUS,2006.0,8.7,1.368975412,36044.9228108485,262276,51000,20697900,4,0,0
AUS,2007.0,8.6,1.2191426043,40960.0544948199,246298,55000,20827600,4,0,0
AUS,2008.0,8.7,1.2234971646,49601.6567082178,242554,55000,21249200,4,0,0
AUS,2009.0,8.7,1.2091480371,42772.3591664498,249222,56552,21691700,5,0,0
AUS,2010.0,8.7,1.042668759,52022.1255961876,254615,56552,22031750,5,0,0
AUS,2011.0,8.8,1.1003637323,62517.8337471503,252843,57050,22340024,5,0,0
AUS,2012.0,85.0,1.0609523222,68012.1479005934,248311,56200,22733465,5,0,0
AUS,2013.0,81.0,1.0535408605,68150.1070413215,243449,56750,23128129,5,0,0
AUS,2014.0,80.0,1.0298169731,62510.7911705641,236915,56750,23475686,6,0,0
AUS,2015.0,79.0,0.9861067998,56755.7217124249,251486,57800,23815995,6,0,0
AUS,2016.0,79.0,0.93559210822,49971.131456129,271477,57800,24190907,5,0,0
AUS,2017.0,77.0,0.82571952813,54066.4712686117,726717,58000,24601860,5,0,0
AUS,2018.0,77.0,0.89163240342,57395.9194663167,726717,166722,24982688,5,0,0
AUS,2019.0,77.0,8.142302797744897,54907.1019101424,726717,166722,25364307,5,0,0
AUT,1993.0,20.128705952028426,1.0136733126,24081.5278077646,3560,45000,7905633,4,0,0
AUT,1994.0,20.128705952028426,1.1073061444,25646.7006591684,3491,45000,7936118,3,0,0
AUT,1995.0,7.13,0.97620646917,30325.8495818396,3322,55800,7948278,4,0,0
AUT,1996.0,7.59,1.2347446673,29809.0767730821,3399,55800,7959017,5,0,0
AUT,1997.0,7.61,0.82162384492,26705.4785993891,3483,45500,7968041,5,0,0
AUT,1998.0,7.5,0.95758590851,27361.8751106437,3360,45500,7976789,5,0,0
AUT,1999.0,20.128705952028426,0.74523829988,27174.2971559775,3499,40500,7992324,4,0,0
AUT,2000.0,7.7,1.0162002142,24564.4582948404,3286,40500,8011566,4,0,0
